Invoice ID,Date,Customer type,Gender,Product line,Unit price,Quantity,Tax,Total,Payment,City,Discount,Month,Year,Day
358-12-3405,2019-09-23,Normal,Male,Sports and travel,34.64,4,6.93,145.49,Credit card,Naypyitaw,5,9,2019,Monday
348-89-4519,2019-09-28,Member,Female,Sports and travel,64.58,8,25.83,542.47,Cash,Naypyitaw,10,9,2019,Saturday
574-13-2598,2019-09-19,Normal,Male,Sports and travel,28.35,8,11.34,238.14,Ewallet,Naypyitaw,0,9,2019,Thursday
382-61-3965,2019-05-24,Normal,Male,Food and beverages,55.22,4,11.04,231.92,Credit card,Naypyitaw,10,5,2019,Friday
985-16-7549,2019-10-08,Member,Female,Food and beverages,10.4,2,1.04,21.84,Ewallet,Mandalay,10,10,2019,Tuesday
463-33-1098,2019-09-10,Member,Female,Food and beverages,98.27,6,29.48,619.1,Ewallet,Naypyitaw,0,9,2019,Tuesday
638-76-4252,2019-01-11,Normal,Female,Health and beauty,56.19,6,16.86,354.0,Credit card,Yangon,15,1,2019,Friday
484-82-5878,2019-04-23,Member,Female,Health and beauty,29.73,7,10.41,218.52,Ewallet,Mandalay,15,4,2019,Tuesday
490-86-5271,2019-03-23,Member,Female,Electronic accessories,79.66,4,15.93,334.57,Cash,Yangon,0,3,2019,Saturday
893-39-2918,2019-06-07,Member,Female,Health and beauty,60.35,4,12.07,253.47,Cash,Yangon,10,6,2019,Friday
194-52-3959,2019-06-22,Normal,Female,Home and lifestyle,60.73,10,30.36,637.66,Credit card,Mandalay,5,6,2019,Saturday
402-76-8819,2019-03-22,Member,Male,Electronic accessories,58.19,8,23.28,488.8,Ewallet,Naypyitaw,10,3,2019,Friday
981-36-4699,2019-01-04,Normal,Female,Health and beauty,15.72,6,4.72,99.04,Ewallet,Naypyitaw,0,1,2019,Friday
426-36-5422,2019-02-20,Member,Female,Sports and travel,74.97,5,18.74,393.59,Cash,Yangon,10,2,2019,Wednesday
906-59-1634,2019-02-27,Member,Male,Health and beauty,25.81,2,2.58,54.2,Cash,Mandalay,10,2,2019,Wednesday
775-90-9975,2019-03-12,Normal,Female,Home and lifestyle,20.35,5,5.09,106.84,Ewallet,Mandalay,15,3,2019,Tuesday
684-97-4632,2019-10-11,Normal,Male,Fashion accessories,40.05,1,2.0,42.05,Cash,Naypyitaw,0,10,2019,Friday
352-50-2315,2019-05-15,Member,Male,Home and lifestyle,17.98,5,4.5,94.4,Credit card,Naypyitaw,5,5,2019,Wednesday
924-84-1051,2019-05-05,Member,Male,Fashion accessories,50.88,4,10.18,213.7,Ewallet,Yangon,5,5,2019,Sunday
103-95-8346,2019-07-24,Member,Male,Home and lifestyle,30.33,3,4.55,95.54,Ewallet,Yangon,5,7,2019,Wednesday
700-49-4147,2019-08-29,Normal,Female,Health and beauty,17.09,3,2.56,53.83,Credit card,Mandalay,0,8,2019,Thursday
874-32-7181,2019-02-13,Member,Male,Sports and travel,92.42,10,46.21,970.41,Ewallet,Yangon,15,2,2019,Wednesday
864-75-8254,2019-12-26,Normal,Female,Food and beverages,52.07,6,15.62,328.04,Credit card,Naypyitaw,0,12,2019,Thursday
176-41-4763,2019-03-25,Normal,Male,Fashion accessories,42.28,5,10.57,221.97,Cash,Mandalay,15,3,2019,Monday
963-13-8911,2019-11-02,Member,Female,Home and lifestyle,36.4,1,1.82,38.22,Ewallet,Naypyitaw,5,11,2019,Saturday
497-19-5690,2019-06-22,Member,Female,Health and beauty,41.71,4,8.34,175.18,Ewallet,Mandalay,10,6,2019,Saturday
860-16-8746,2019-07-02,Member,Female,Sports and travel,19.36,5,4.84,101.64,Credit card,Yangon,0,7,2019,Tuesday
519-21-8714,2019-02-27,Normal,Male,Health and beauty,93.84,10,46.92,985.32,Cash,Yangon,15,2,2019,Wednesday
291-44-1514,2019-02-12,Member,Female,Electronic accessories,12.25,1,0.61,12.86,Ewallet,Naypyitaw,0,2,2019,Tuesday
663-95-4624,2019-07-03,Member,Female,Food and beverages,97.7,2,9.77,205.17,Ewallet,Yangon,0,7,2019,Wednesday
487-99-1303,2019-12-14,Member,Male,Health and beauty,41.97,3,6.3,132.21,Credit card,Mandalay,0,12,2019,Saturday
240-30-9169,2019-05-18,Member,Female,Food and beverages,49.09,3,7.36,154.63,Cash,Yangon,5,5,2019,Saturday
377-84-5002,2019-05-21,Member,Female,Home and lifestyle,18.16,5,4.54,95.34,Cash,Yangon,5,5,2019,Tuesday
251-37-1209,2019-05-07,Member,Male,Food and beverages,74.0,8,29.6,621.6,Credit card,Yangon,0,5,2019,Tuesday
395-40-7021,2019-03-26,Normal,Male,Home and lifestyle,23.39,10,11.7,245.6,Cash,Mandalay,10,3,2019,Tuesday
179-16-3401,2019-11-03,Member,Female,Sports and travel,93.04,7,32.56,683.84,Cash,Yangon,0,11,2019,Sunday
905-35-1599,2019-05-08,Member,Male,Electronic accessories,96.95,8,38.78,814.38,Cash,Mandalay,10,5,2019,Wednesday
809-45-7936,2019-02-03,Member,Male,Fashion accessories,90.73,7,31.76,666.87,Ewallet,Naypyitaw,15,2,2019,Sunday
322-17-4154,2019-08-09,Member,Female,Home and lifestyle,56.66,6,17.0,356.96,Ewallet,Naypyitaw,0,8,2019,Friday
326-17-7318,2019-03-31,Member,Female,Sports and travel,16.43,1,0.82,17.25,Ewallet,Yangon,10,3,2019,Sunday
291-91-8278,2019-09-11,Normal,Female,Home and lifestyle,11.54,8,4.62,96.94,Ewallet,Naypyitaw,10,9,2019,Wednesday
205-31-9859,2019-10-09,Normal,Female,Fashion accessories,60.72,5,15.18,318.78,Ewallet,Naypyitaw,10,10,2019,Wednesday
738-10-2639,2019-09-06,Member,Male,Fashion accessories,97.95,1,4.9,102.85,Cash,Naypyitaw,0,9,2019,Friday
689-10-8248,2019-02-12,Member,Male,Electronic accessories,54.44,10,27.22,571.62,Credit card,Mandalay,15,2,2019,Tuesday
155-38-6528,2019-01-03,Normal,Male,Home and lifestyle,33.92,1,1.7,35.62,Credit card,Yangon,0,1,2019,Thursday
227-52-5748,2019-05-10,Normal,Male,Home and lifestyle,12.69,7,4.44,93.27,Ewallet,Mandalay,15,5,2019,Friday
948-11-2748,2019-09-07,Member,Male,Food and beverages,49.72,6,14.92,313.24,Ewallet,Naypyitaw,15,9,2019,Saturday
212-44-7830,2019-11-05,Member,Male,Fashion accessories,86.43,3,12.96,272.25,Credit card,Naypyitaw,15,11,2019,Tuesday
628-70-4900,2019-04-13,Member,Female,Home and lifestyle,89.64,8,35.86,752.98,Credit card,Yangon,5,4,2019,Saturday
780-35-8534,2019-09-22,Member,Male,Fashion accessories,28.7,1,1.44,30.14,Credit card,Yangon,15,9,2019,Sunday
204-51-2070,2019-12-18,Normal,Female,Food and beverages,87.34,6,26.2,550.24,Ewallet,Yangon,15,12,2019,Wednesday
735-64-5714,2019-08-29,Member,Male,Food and beverages,41.41,4,8.28,173.92,Credit card,Mandalay,10,8,2019,Thursday
717-60-2089,2019-02-20,Normal,Female,Electronic accessories,12.57,9,5.66,118.79,Cash,Yangon,15,2,2019,Wednesday
355-78-2252,2019-06-28,Member,Female,Fashion accessories,92.5,7,32.38,679.88,Cash,Naypyitaw,10,6,2019,Friday
528-94-9262,2019-12-28,Member,Female,Fashion accessories,11.74,9,5.28,110.94,Cash,Mandalay,5,12,2019,Saturday
875-89-1289,2019-08-14,Normal,Male,Health and beauty,12.78,7,4.47,93.93,Credit card,Mandalay,5,8,2019,Wednesday
406-90-7787,2019-03-31,Member,Male,Sports and travel,40.22,9,18.1,380.08,Cash,Mandalay,5,3,2019,Sunday
692-24-3239,2019-08-20,Normal,Female,Electronic accessories,30.98,3,4.65,97.59,Cash,Naypyitaw,0,8,2019,Tuesday
552-45-7941,2019-08-23,Normal,Male,Electronic accessories,71.43,4,14.29,300.01,Credit card,Mandalay,5,8,2019,Friday
575-40-1959,2019-07-20,Member,Female,Health and beauty,10.24,9,4.61,96.77,Credit card,Naypyitaw,15,7,2019,Saturday
736-90-7298,2019-01-17,Member,Female,Home and lifestyle,29.77,1,1.49,31.26,Cash,Yangon,15,1,2019,Thursday
327-99-4344,2019-06-17,Normal,Male,Fashion accessories,15.62,6,4.69,98.41,Ewallet,Naypyitaw,0,6,2019,Monday
194-94-5311,2019-10-26,Normal,Female,Food and beverages,87.27,9,39.27,824.7,Cash,Yangon,10,10,2019,Saturday
699-65-3162,2019-01-08,Normal,Male,Fashion accessories,10.89,1,0.54,11.43,Credit card,Mandalay,5,1,2019,Tuesday
779-42-9091,2019-12-13,Normal,Female,Food and beverages,33.97,8,13.59,285.35,Credit card,Mandalay,5,12,2019,Friday
785-40-1257,2019-07-15,Normal,Female,Home and lifestyle,76.12,7,26.64,559.48,Credit card,Mandalay,15,7,2019,Monday
840-11-8271,2019-09-07,Member,Female,Home and lifestyle,13.75,1,0.69,14.44,Credit card,Mandalay,0,9,2019,Saturday
395-21-8505,2019-03-01,Member,Female,Food and beverages,40.16,9,18.07,379.51,Ewallet,Mandalay,0,3,2019,Friday
851-85-3034,2019-12-17,Normal,Male,Health and beauty,96.38,6,28.91,607.19,Cash,Yangon,15,12,2019,Tuesday
222-49-7492,2019-12-10,Normal,Female,Home and lifestyle,63.59,1,3.18,66.77,Credit card,Yangon,0,12,2019,Tuesday
427-60-5437,2019-05-12,Member,Male,Fashion accessories,94.79,8,37.92,796.24,Credit card,Yangon,0,5,2019,Sunday
570-26-1839,2019-03-15,Member,Male,Electronic accessories,65.39,5,16.35,343.3,Ewallet,Yangon,10,3,2019,Friday
292-79-8496,2019-05-07,Member,Male,Food and beverages,23.78,10,11.89,249.69,Ewallet,Yangon,0,5,2019,Tuesday
907-17-2002,2019-08-28,Member,Male,Food and beverages,87.94,6,26.38,554.02,Credit card,Naypyitaw,10,8,2019,Wednesday
229-45-5865,2019-02-06,Member,Female,Food and beverages,49.57,1,2.48,52.05,Ewallet,Yangon,0,2,2019,Wednesday
478-72-3537,2019-03-25,Member,Female,Food and beverages,42.12,2,4.21,88.45,Cash,Naypyitaw,15,3,2019,Monday
188-38-3872,2019-06-07,Normal,Female,Sports and travel,19.36,4,3.87,81.31,Cash,Mandalay,5,6,2019,Friday
735-55-6832,2019-12-21,Normal,Male,Electronic accessories,32.42,9,14.59,306.37,Credit card,Naypyitaw,15,12,2019,Saturday
951-98-9556,2019-04-28,Normal,Female,Fashion accessories,56.21,2,5.62,118.04,Credit card,Yangon,5,4,2019,Sunday
140-17-6590,2019-12-01,Normal,Female,Electronic accessories,56.6,7,19.81,416.01,Cash,Mandalay,5,12,2019,Sunday
192-55-8812,2019-10-02,Normal,Male,Home and lifestyle,37.37,10,18.68,392.38,Ewallet,Naypyitaw,15,10,2019,Wednesday
518-37-2541,2019-03-10,Member,Female,Food and beverages,42.79,4,8.56,179.72,Ewallet,Yangon,15,3,2019,Sunday
638-30-7247,2019-06-14,Member,Male,Fashion accessories,91.57,2,9.16,192.3,Ewallet,Naypyitaw,5,6,2019,Friday
817-59-7538,2019-07-26,Member,Male,Home and lifestyle,24.18,3,3.63,76.17,Ewallet,Mandalay,10,7,2019,Friday
550-78-8577,2019-10-21,Member,Female,Home and lifestyle,39.3,4,7.86,165.06,Cash,Mandalay,15,10,2019,Monday
746-99-6229,2019-08-30,Normal,Female,Health and beauty,27.15,4,5.43,114.03,Credit card,Mandalay,5,8,2019,Friday
168-74-6554,2019-11-15,Normal,Female,Sports and travel,95.03,9,42.76,898.03,Ewallet,Mandalay,0,11,2019,Friday
748-92-1198,2019-03-15,Member,Female,Home and lifestyle,31.2,2,3.12,65.52,Cash,Naypyitaw,5,3,2019,Friday
897-25-9891,2019-03-20,Normal,Female,Electronic accessories,74.67,6,22.4,470.42,Cash,Naypyitaw,5,3,2019,Wednesday
673-74-8326,2019-06-06,Member,Female,Sports and travel,29.15,7,10.2,214.25,Ewallet,Mandalay,10,6,2019,Thursday
645-83-7235,2019-12-23,Normal,Female,Sports and travel,94.11,7,32.94,691.71,Credit card,Yangon,5,12,2019,Monday
763-23-4726,2019-04-25,Normal,Male,Electronic accessories,83.45,4,16.69,350.49,Ewallet,Naypyitaw,15,4,2019,Thursday
474-12-8722,2019-08-20,Normal,Male,Fashion accessories,75.3,9,33.88,711.58,Cash,Yangon,10,8,2019,Tuesday
947-85-6822,2019-05-20,Member,Male,Electronic accessories,62.5,7,21.88,459.38,Cash,Mandalay,5,5,2019,Monday
557-79-9087,2019-06-15,Normal,Female,Electronic accessories,25.11,7,8.79,184.56,Credit card,Naypyitaw,10,6,2019,Saturday
684-61-2746,2019-02-20,Normal,Male,Sports and travel,72.44,1,3.62,76.06,Ewallet,Mandalay,5,2,2019,Wednesday
970-72-4058,2019-10-20,Member,Female,Health and beauty,25.02,4,5.0,105.08,Ewallet,Yangon,5,10,2019,Sunday
955-98-8286,2019-07-06,Member,Female,Sports and travel,24.02,4,4.8,100.88,Credit card,Yangon,10,7,2019,Saturday
257-64-3862,2019-01-20,Normal,Female,Fashion accessories,92.91,8,37.16,780.44,Cash,Naypyitaw,15,1,2019,Sunday
680-21-2516,2019-08-27,Member,Female,Fashion accessories,16.31,2,1.63,34.25,Cash,Yangon,0,8,2019,Tuesday
466-47-7194,2019-12-12,Member,Female,Home and lifestyle,50.02,7,17.51,367.65,Cash,Mandalay,5,12,2019,Thursday
477-59-7503,2019-02-03,Member,Male,Health and beauty,43.82,7,15.34,322.08,Cash,Naypyitaw,10,2,2019,Sunday
573-59-4877,2019-08-04,Member,Female,Fashion accessories,87.45,7,30.61,642.76,Credit card,Naypyitaw,15,8,2019,Sunday
532-82-9555,2019-11-05,Normal,Female,Home and lifestyle,97.02,2,9.7,203.74,Ewallet,Naypyitaw,5,11,2019,Tuesday
499-64-7310,2019-12-11,Normal,Male,Fashion accessories,61.4,9,27.63,580.23,Ewallet,Yangon,5,12,2019,Wednesday
782-58-7821,2019-01-15,Member,Male,Food and beverages,84.82,8,33.93,712.49,Cash,Yangon,0,1,2019,Tuesday
356-62-2551,2019-01-03,Member,Female,Food and beverages,63.54,10,31.77,667.17,Ewallet,Naypyitaw,15,1,2019,Thursday
850-62-5463,2019-10-21,Normal,Male,Home and lifestyle,38.4,8,15.36,322.56,Cash,Mandalay,10,10,2019,Monday
879-49-2485,2019-06-06,Member,Male,Home and lifestyle,36.61,7,12.81,269.08,Cash,Naypyitaw,5,6,2019,Thursday
208-10-2225,2019-08-15,Member,Male,Electronic accessories,79.77,9,35.9,753.83,Ewallet,Yangon,15,8,2019,Thursday
818-32-1321,2019-05-21,Normal,Male,Home and lifestyle,91.01,9,40.95,860.04,Ewallet,Yangon,5,5,2019,Tuesday
509-38-5540,2019-04-27,Normal,Female,Food and beverages,85.73,8,34.29,720.13,Credit card,Mandalay,15,4,2019,Saturday
252-54-4823,2019-11-16,Member,Male,Fashion accessories,15.28,2,1.53,32.09,Credit card,Mandalay,5,11,2019,Saturday
754-52-2613,2019-12-28,Member,Female,Health and beauty,89.55,7,31.34,658.19,Credit card,Mandalay,0,12,2019,Saturday
740-78-2630,2019-05-11,Member,Female,Home and lifestyle,44.85,7,15.7,329.65,Credit card,Mandalay,10,5,2019,Saturday
768-68-8175,2019-05-08,Normal,Female,Electronic accessories,63.56,6,19.07,400.43,Credit card,Naypyitaw,5,5,2019,Wednesday
297-81-9968,2019-08-14,Normal,Female,Home and lifestyle,15.65,6,4.7,98.6,Cash,Mandalay,0,8,2019,Wednesday
221-52-9370,2019-07-10,Member,Female,Electronic accessories,59.24,8,23.7,497.62,Credit card,Mandalay,5,7,2019,Wednesday
566-98-6543,2019-09-11,Normal,Female,Sports and travel,66.51,2,6.65,139.67,Ewallet,Mandalay,5,9,2019,Wednesday
187-74-9698,2019-01-24,Member,Female,Sports and travel,85.93,7,30.08,631.59,Credit card,Yangon,10,1,2019,Thursday
352-65-4438,2019-05-23,Normal,Female,Electronic accessories,72.04,5,18.01,378.21,Credit card,Yangon,5,5,2019,Thursday
483-18-3564,2019-08-26,Normal,Male,Home and lifestyle,61.4,6,18.42,386.82,Cash,Naypyitaw,5,8,2019,Monday
726-27-7404,2019-07-29,Normal,Female,Food and beverages,45.17,4,9.03,189.71,Credit card,Mandalay,5,7,2019,Monday
850-19-5691,2019-07-07,Normal,Male,Health and beauty,94.69,2,9.47,198.85,Ewallet,Naypyitaw,0,7,2019,Sunday
720-27-2365,2019-12-24,Normal,Female,Sports and travel,81.96,1,4.1,86.06,Credit card,Yangon,0,12,2019,Tuesday
341-18-7587,2019-09-12,Member,Male,Electronic accessories,57.79,7,20.23,424.76,Ewallet,Mandalay,15,9,2019,Thursday
165-72-5214,2019-02-04,Member,Male,Fashion accessories,74.3,3,11.14,234.04,Cash,Mandalay,0,2,2019,Monday
760-66-9496,2019-10-02,Normal,Female,Sports and travel,90.48,6,27.14,570.02,Ewallet,Naypyitaw,10,10,2019,Wednesday
855-99-5665,2019-08-26,Normal,Male,Sports and travel,39.33,10,19.66,412.96,Cash,Yangon,10,8,2019,Monday
580-98-7127,2019-02-20,Member,Female,Home and lifestyle,44.8,2,4.48,94.08,Cash,Mandalay,10,2,2019,Wednesday
902-79-9836,2019-04-04,Normal,Female,Electronic accessories,44.55,7,15.59,327.44,Credit card,Yangon,5,4,2019,Thursday
983-48-8587,2019-03-15,Member,Male,Fashion accessories,11.01,9,4.95,104.04,Ewallet,Mandalay,10,3,2019,Friday
208-24-5424,2019-08-05,Normal,Male,Electronic accessories,34.72,2,3.47,72.91,Credit card,Naypyitaw,10,8,2019,Monday
395-12-8693,2019-01-24,Member,Female,Health and beauty,63.98,8,25.59,537.43,Ewallet,Mandalay,5,1,2019,Thursday
709-78-5698,2019-03-05,Member,Male,Electronic accessories,95.15,7,33.3,699.35,Ewallet,Naypyitaw,15,3,2019,Tuesday
761-19-3746,2019-01-27,Normal,Female,Food and beverages,33.55,8,13.42,281.82,Cash,Mandalay,5,1,2019,Sunday
229-64-9702,2019-10-18,Normal,Male,Health and beauty,78.59,10,39.3,825.2,Cash,Yangon,10,10,2019,Friday
529-82-9884,2019-09-10,Member,Female,Food and beverages,16.18,2,1.62,33.98,Credit card,Yangon,0,9,2019,Tuesday
110-86-5623,2019-04-12,Normal,Female,Food and beverages,34.97,6,10.49,220.31,Ewallet,Mandalay,0,4,2019,Friday
290-42-7298,2019-04-06,Member,Female,Home and lifestyle,95.15,9,42.82,899.17,Cash,Mandalay,5,4,2019,Saturday
801-91-8768,2019-08-14,Member,Female,Electronic accessories,14.26,6,4.28,89.84,Cash,Yangon,5,8,2019,Wednesday
567-16-7777,2019-04-19,Normal,Female,Electronic accessories,82.27,3,12.34,259.15,Ewallet,Mandalay,5,4,2019,Friday
565-29-6579,2019-01-21,Normal,Male,Electronic accessories,14.33,7,5.02,105.33,Ewallet,Naypyitaw,0,1,2019,Monday
480-49-2983,2019-02-08,Member,Female,Health and beauty,44.55,4,8.91,187.11,Cash,Mandalay,15,2,2019,Friday
757-12-2630,2019-01-23,Normal,Male,Food and beverages,71.65,6,21.5,451.4,Cash,Naypyitaw,0,1,2019,Wednesday
916-14-4954,2019-07-08,Member,Male,Sports and travel,75.14,3,11.27,236.69,Cash,Naypyitaw,15,7,2019,Monday
891-56-9825,2019-11-16,Normal,Male,Home and lifestyle,45.5,7,15.93,334.43,Credit card,Naypyitaw,0,11,2019,Saturday
308-66-7368,2019-08-28,Member,Male,Fashion accessories,50.22,10,25.11,527.31,Ewallet,Mandalay,5,8,2019,Wednesday
737-33-8575,2019-03-05,Member,Male,Sports and travel,56.28,5,14.07,295.47,Cash,Mandalay,10,3,2019,Tuesday
469-18-9725,2019-05-12,Member,Female,Home and lifestyle,78.07,9,35.13,737.76,Ewallet,Naypyitaw,15,5,2019,Sunday
424-53-1451,2019-10-03,Normal,Female,Fashion accessories,66.18,8,26.47,555.91,Ewallet,Mandalay,0,10,2019,Thursday
555-95-9128,2019-10-29,Member,Female,Health and beauty,83.32,10,41.66,874.86,Cash,Yangon,15,10,2019,Tuesday
178-65-3267,2019-06-03,Member,Female,Electronic accessories,38.53,4,7.71,161.83,Ewallet,Mandalay,0,6,2019,Monday
315-58-1761,2019-05-19,Normal,Male,Fashion accessories,90.22,1,4.51,94.73,Cash,Mandalay,10,5,2019,Sunday
849-38-4936,2019-09-27,Normal,Male,Food and beverages,27.91,3,4.19,87.92,Cash,Mandalay,15,9,2019,Friday
425-82-7697,2019-01-31,Normal,Female,Electronic accessories,43.37,10,21.69,455.39,Ewallet,Mandalay,15,1,2019,Thursday
968-46-8874,2019-08-04,Member,Male,Health and beauty,46.86,1,2.34,49.2,Cash,Mandalay,15,8,2019,Sunday
625-42-1958,2019-12-12,Normal,Female,Food and beverages,42.0,5,10.5,220.5,Credit card,Mandalay,10,12,2019,Thursday
146-23-5254,2019-04-21,Normal,Female,Home and lifestyle,36.91,1,1.85,38.76,Ewallet,Mandalay,0,4,2019,Sunday
440-78-9386,2019-10-21,Member,Male,Sports and travel,14.25,1,0.71,14.96,Ewallet,Yangon,10,10,2019,Monday
142-38-5356,2019-01-23,Normal,Male,Health and beauty,59.62,5,14.9,313.0,Credit card,Naypyitaw,15,1,2019,Wednesday
127-16-6199,2019-06-14,Normal,Female,Electronic accessories,75.53,7,26.44,555.15,Credit card,Mandalay,15,6,2019,Friday
731-32-8124,2019-03-20,Member,Female,Health and beauty,94.57,1,4.73,99.3,Ewallet,Mandalay,5,3,2019,Wednesday
737-56-1214,2019-07-27,Member,Female,Home and lifestyle,21.35,3,3.2,67.25,Credit card,Mandalay,10,7,2019,Saturday
653-40-9699,2019-03-06,Member,Male,Fashion accessories,40.58,1,2.03,42.61,Ewallet,Naypyitaw,5,3,2019,Wednesday
501-25-2029,2019-04-01,Normal,Female,Food and beverages,98.01,7,34.3,720.37,Cash,Yangon,5,4,2019,Monday
126-94-7900,2019-06-12,Normal,Female,Electronic accessories,60.38,7,21.13,443.79,Cash,Naypyitaw,0,6,2019,Wednesday
285-74-7120,2019-09-01,Normal,Male,Sports and travel,38.25,4,7.65,160.65,Cash,Mandalay,5,9,2019,Sunday
852-31-9889,2019-05-27,Normal,Female,Health and beauty,33.87,6,10.16,213.38,Ewallet,Naypyitaw,15,5,2019,Monday
862-31-1597,2019-07-17,Member,Male,Food and beverages,87.11,3,13.07,274.4,Cash,Naypyitaw,15,7,2019,Wednesday
582-82-7634,2019-05-09,Normal,Female,Food and beverages,29.6,2,2.96,62.16,Credit card,Yangon,10,5,2019,Thursday
422-62-5377,2019-07-19,Normal,Male,Fashion accessories,83.99,4,16.8,352.76,Credit card,Naypyitaw,5,7,2019,Friday
245-67-5233,2019-10-11,Member,Female,Sports and travel,30.69,5,7.67,161.12,Credit card,Yangon,10,10,2019,Friday
275-40-2384,2019-08-06,Normal,Male,Sports and travel,45.67,7,15.98,335.67,Ewallet,Yangon,15,8,2019,Tuesday
130-18-1785,2019-01-24,Member,Female,Food and beverages,98.68,4,19.74,414.46,Credit card,Naypyitaw,15,1,2019,Thursday
226-86-6091,2019-01-07,Member,Male,Fashion accessories,68.61,2,6.86,144.08,Ewallet,Mandalay,15,1,2019,Monday
787-57-5314,2019-06-12,Normal,Female,Health and beauty,71.08,8,28.43,597.07,Ewallet,Naypyitaw,0,6,2019,Wednesday
873-96-9820,2019-01-13,Normal,Female,Fashion accessories,51.68,4,10.34,217.06,Ewallet,Naypyitaw,5,1,2019,Sunday
215-52-1804,2019-06-07,Member,Male,Home and lifestyle,52.79,5,13.2,277.15,Ewallet,Mandalay,10,6,2019,Friday
448-52-5231,2019-02-23,Normal,Male,Fashion accessories,95.93,1,4.8,100.73,Cash,Naypyitaw,5,2,2019,Saturday
272-16-6522,2019-08-17,Member,Male,Sports and travel,67.93,6,20.38,427.96,Cash,Mandalay,15,8,2019,Saturday
272-66-2027,2019-12-19,Member,Male,Fashion accessories,59.63,10,29.82,626.12,Cash,Yangon,5,12,2019,Thursday
702-10-3750,2019-09-09,Member,Male,Health and beauty,57.79,10,28.89,606.79,Ewallet,Naypyitaw,5,9,2019,Monday
759-14-2507,2019-01-28,Member,Male,Home and lifestyle,86.08,8,34.43,723.07,Cash,Naypyitaw,0,1,2019,Monday
344-46-5205,2019-09-03,Member,Male,Electronic accessories,84.51,9,38.03,798.62,Ewallet,Mandalay,5,9,2019,Tuesday
927-33-2597,2019-05-12,Normal,Male,Home and lifestyle,59.91,5,14.98,314.53,Credit card,Yangon,5,5,2019,Sunday
522-45-5536,2019-07-26,Normal,Female,Health and beauty,42.04,10,21.02,441.42,Credit card,Yangon,10,7,2019,Friday
716-93-2228,2019-07-16,Normal,Male,Electronic accessories,34.31,5,8.58,180.13,Cash,Naypyitaw,10,7,2019,Tuesday
669-18-6517,2019-11-16,Normal,Male,Food and beverages,95.91,9,43.16,906.35,Ewallet,Mandalay,15,11,2019,Saturday
367-91-7370,2019-02-01,Normal,Female,Home and lifestyle,58.02,9,26.11,548.29,Credit card,Yangon,5,2,2019,Friday
662-59-5367,2019-03-30,Normal,Male,Food and beverages,80.46,1,4.02,84.48,Ewallet,Naypyitaw,5,3,2019,Saturday
189-37-3901,2019-07-28,Normal,Female,Sports and travel,32.19,2,3.22,67.6,Credit card,Mandalay,0,7,2019,Sunday
205-93-5600,2019-01-10,Member,Male,Sports and travel,41.35,6,12.41,260.51,Ewallet,Yangon,10,1,2019,Thursday
799-66-8924,2019-09-21,Member,Female,Health and beauty,33.46,8,13.38,281.06,Cash,Yangon,0,9,2019,Saturday
620-42-9927,2019-10-29,Normal,Female,Fashion accessories,43.84,9,19.73,414.29,Credit card,Yangon,10,10,2019,Tuesday
938-99-6466,2019-10-12,Normal,Female,Home and lifestyle,30.89,1,1.54,32.43,Cash,Naypyitaw,0,10,2019,Saturday
569-86-8412,2019-07-15,Normal,Male,Fashion accessories,94.53,5,23.63,496.28,Cash,Mandalay,15,7,2019,Monday
418-37-4292,2019-03-25,Normal,Male,Health and beauty,74.71,9,33.62,706.01,Credit card,Mandalay,5,3,2019,Monday
693-40-4765,2019-07-30,Member,Male,Electronic accessories,22.34,6,6.7,140.74,Ewallet,Mandalay,0,7,2019,Tuesday
737-64-7822,2019-08-31,Normal,Male,Food and beverages,38.15,3,5.72,120.17,Cash,Mandalay,10,8,2019,Saturday
149-38-9943,2019-04-04,Member,Female,Electronic accessories,58.58,8,23.43,492.07,Ewallet,Yangon,0,4,2019,Thursday
100-82-7769,2019-09-24,Normal,Female,Fashion accessories,48.71,3,7.31,153.44,Ewallet,Mandalay,0,9,2019,Tuesday
753-81-3294,2019-12-08,Normal,Female,Fashion accessories,89.25,2,8.93,187.43,Ewallet,Naypyitaw,15,12,2019,Sunday
164-12-1501,2019-12-04,Member,Female,Food and beverages,13.65,10,6.83,143.33,Credit card,Naypyitaw,0,12,2019,Wednesday
395-91-8498,2019-08-22,Normal,Male,Electronic accessories,28.95,3,4.34,91.19,Credit card,Yangon,10,8,2019,Thursday
917-86-4901,2019-08-31,Member,Male,Electronic accessories,50.53,3,7.58,159.17,Credit card,Yangon,10,8,2019,Saturday
765-65-1071,2019-12-15,Member,Male,Food and beverages,14.44,8,5.78,121.3,Credit card,Yangon,0,12,2019,Sunday
693-25-6223,2019-07-02,Normal,Female,Health and beauty,30.39,10,15.2,319.1,Ewallet,Mandalay,15,7,2019,Tuesday
584-59-7932,2019-11-15,Normal,Male,Fashion accessories,95.74,9,43.08,904.74,Ewallet,Yangon,15,11,2019,Friday
581-15-1846,2019-01-15,Member,Male,Home and lifestyle,60.87,1,3.04,63.91,Ewallet,Mandalay,5,1,2019,Tuesday
968-29-8202,2019-08-03,Member,Male,Sports and travel,98.6,7,34.51,724.71,Credit card,Yangon,5,8,2019,Saturday
769-65-4629,2019-12-18,Normal,Female,Health and beauty,15.36,4,3.07,64.51,Ewallet,Yangon,15,12,2019,Wednesday
